SCAL,NGEN,NBPS,REPL,MTHD,NODE,SEFN,SERF,WQFT,NQSC,SECS,FRAC
1X,1000,500,R11,wqfm_v1.3,heron08,3,0.066667,0.978014199446,0.6290338780964128,672.827,0.9206735163719648
1X,1000,500,R11,wqmc_v3.0,heron08,3,0.066667,0.988846016098,0.6284768784047693,620.8499999999999,0.9977514697592011
1X,1000,500,R11,TRUE,heron08,0,0.0,1.0,0.6293110494398191,0.0,0.0
1X,1000,500,R12,treeqmc_n0_v1.0.0,heron09,7,0.155556,0.971788735869,0.6322820485147497,10.02,0.0
1X,1000,500,R12,treeqmc_n1_v1.0.0,heron09,4,0.088889,0.977910597674,0.6325651762771096,10.681,0.0
1X,1000,500,R12,treeqmc_n2_v1.0.0,heron09,4,0.088889,0.979563889396,0.632348525028266,10.592,0.0
1X,1000,500,R12,astral_3_v5.7.7,heron09,7,0.155556,0.981055526471,0.6326068557919622,238.82999999999998,0.0
1X,1000,500,R12,fastral,heron09,6,0.133333,0.970783008681,0.6325796741700072,19.877,0.0
1X,1000,500,R12,wqfm_v1.3,heron09,3,0.066667,0.980715430416,0.6323848391407133,720.778,0.9287630865536961
1X,1000,500,R12,wqmc_v3.0,heron09,7,0.155556,0.977332900413,0.6322872802960222,670.831,0.9979145269076712
1X,1000,500,R12,TRUE,heron09,0,0.0,1.0,0.6320034690101758,0.0,0.0
1X,1000,500,R13,treeqmc_n0_v1.0.0,heron00,7,0.155556,0.979773107801,0.6332090554013773,19.059,0.0
1X,1000,500,R13,treeqmc_n1_v1.0.0,heron00,4,0.088889,0.980424475526,0.6337970603350807,20.548,0.0
1X,1000,500,R13,treeqmc_n2_v1.0.0,heron00,3,0.066667,0.974702205209,0.6337539315448658,20.393,0.0
1X,1000,500,R13,astral_3_v5.7.7,heron00,5,0.111111,0.958075441093,0.6335023949018399,478.789,0.0
1X,1000,500,R13,fastral,heron00,4,0.088889,0.980424475526,0.6337970603350807,36.497,0.0
1X,1000,500,R13,wqfm_v1.3,heron00,2,0.044444,0.985992115068,0.6336824442388734,1272.661,0.9532342076955292
1X,1000,500,R13,wqmc_v3.0,heron00,6,0.133333,0.974864153068,0.633235173193545,1215.618,0.9979648211856028
1X,1000,500,R13,TRUE,heron00,0,0.0,1.0,0.6333697810669133,0.0,0.0
1X,1000,500,R14,treeqmc_n0_v1.0.0,heron05,2,0.044444,0.980869968448,0.6324268372905746,10.317,0.0
1X,1000,500,R14,treeqmc_n1_v1.0.0,heron05,2,0.044444,0.980869968448,0.6324268372905746,10.747,0.0
1X,1000,500,R14,treeqmc_n2_v1.0.0,heron05,2,0.044444,0.980869968448,0.6324268372905746,10.711,0.0
1X,1000,500,R14,astral_3_v5.7.7,heron05,3,0.066667,0.963766279628,0.632383343611882,232.555,0.0
1X,1000,500,R14,fastral,heron05,2,0.044444,0.980869968448,0.6324268372905746,20.085,0.0
1X,1000,500,R14,wqfm_v1.3,heron05,1,0.022222,0.99868381432,0.6319237845616199,701.741,0.930157992763712
1X,1000,500,R14,wqmc_v3.0,heron05,5,0.111111,0.968204111951,0.631403088703875,654.1,0.9979055190337869
1X,1000,500,R14,TRUE,heron05,0,0.0,1.0,0.6319205365402405,0.0,0.0
1X,1000,500,R15,treeqmc_n0_v1.0.0,heron04,5,0.111111,0.963170033286,0.6304949994860726,10.518,0.0
1X,1000,500,R15,treeqmc_n1_v1.0.0,heron04,4,0.088889,0.964307295204,0.6304726076677973,10.848,0.0
1X,1000,500,R15,treeqmc_n2_v1.0.0,heron04,3,0.066667,0.966490654216,0.6304704594511255,10.83,0.0
1X,1000,500,R15,astral_3_v5.7.7,heron04,5,0.111111,0.957275183402,0.6303051289957858,235.91,0.0
1X,1000,500,R15,fastral,heron04,5,0.111111,0.963170033286,0.6304949994860726,20.056,0.0
1X,1000,500,R15,wqfm_v1.3,heron04,4,0.088889,0.965353353844,0.6304928512694008,741.112,0.9267384686794979
1X,1000,500,R15,wqmc_v3.0,heron04,9,0.2,0.971170607264,0.6294320485147498,688.208,0.9979788087322438
1X,1000,500,R15,TRUE,heron04,0,0.0,1.0,0.629698525028266,0.0,0.0
1X,1000,500,R16,treeqmc_n0_v1.0.0,heron07,3,0.066667,0.988837804753,0.6289784458834412,10.068,0.0
1X,1000,500,R16,treeqmc_n1_v1.0.0,heron07,0,0.0,1.0,0.6296007092198581,10.822,0.0
1X,1000,500,R16,treeqmc_n2_v1.0.0,heron07,0,0.0,1.0,0.6296007092198581,10.816,0.0
1X,1000,500,R16,astral_3_v5.7.7,heron07,0,0.0,1.0,0.6296007092198581,222.786,0.0
1X,1000,500,R16,fastral,heron07,0,0.0,1.0,0.6296007092198581,19.824,0.0
1X,1000,500,R16,wqfm_v1.3,heron07,1,0.022222,0.987799544139,0.6287275619282557,740.864,0.9297279932619212
1X,1000,500,R16,wqmc_v3.0,heron07,3,0.066667,0.988837804753,0.6289784458834412,690.177,0.9980077574303403
1X,1000,500,R16,TRUE,heron07,0,0.0,1.0,0.6296007092198581,0.0,0.0
1X,1000,500,R17,treeqmc_n0_v1.0.0,heron11,2,0.044444,0.980915660933,0.629328810771919,9.557,0.0
1X,1000,500,R17,treeqmc_n1_v1.0.0,heron11,2,0.044444,0.98035208756,0.6292441772021791,10.598,0.0
1X,1000,500,R17,treeqmc_n2_v1.0.0,heron11,2,0.044444,0.980915660933,0.629328810771919,10.671,0.0
1X,1000,500,R17,astral_3_v5.7.7,heron11,3,0.066667,0.975766958397,0.6291271970397779,229.284,0.0
1X,1000,500,R17,fastral,heron11,1,0.022222,0.99286040053,0.6294159780039058,19.897,0.0
1X,1000,500,R17,wqfm_v1.3,heron11,2,0.044444,0.98035208756,0.6292441772021791,702.833,0.9221635865134391
1X,1000,500,R17,wqmc_v3.0,heron11,4,0.088889,0.978294943401,0.6289554065165999,649.5419999999999,0.9978215419480189
1X,1000,500,R17,TRUE,heron11,0,0.0,1.0,0.6290716363449481,0.0,0.0
1X,1000,500,R18,treeqmc_n0_v1.0.0,heron03,7,0.155556,0.968740387464,0.6304902610751362,10.436,0.0
1X,1000,500,R18,treeqmc_n1_v1.0.0,heron03,3,0.066667,0.99823294278,0.630056300750334,10.821,0.0
1X,1000,500,R18,treeqmc_n2_v1.0.0,heron03,3,0.066667,0.974085961102,0.6295594716825984,10.929,0.0
1X,1000,500,R18,astral_3_v5.7.7,heron03,6,0.133333,0.968226826618,0.630578594922397,228.689,0.0
1X,1000,500,R18,fastral,heron03,6,0.133333,0.968226826618,0.630578594922397,19.796,0.0
1X,1000,500,R18,wqfm_v1.3,heron03,3,0.066667,0.974085961102,0.6295594716825984,717.644,0.9264105879795552
1X,1000,500,R18,wqmc_v3.0,heron03,8,0.177778,0.963832573344,0.6296255524719909,666.196,0.9979540555632276
1X,1000,500,R18,TRUE,heron03,0,0.0,1.0,0.629978749100627,0.0,0.0
1X,1000,500,R19,treeqmc_n0_v1.0.0,heron02,2,0.044444,0.98750516195,0.63332996196937,10.259,0.0
1X,1000,500,R19,treeqmc_n1_v1.0.0,heron02,2,0.044444,0.98750516195,0.63332996196937,10.792,0.0
1X,1000,500,R19,treeqmc_n2_v1.0.0,heron02,2,0.044444,0.98750516195,0.63332996196937,10.777,0.0
1X,1000,500,R19,astral_3_v5.7.7,heron02,2,0.044444,0.98750516195,0.63332996196937,228.34199999999998,0.0
1X,1000,500,R19,fastral,heron02,2,0.044444,0.98750516195,0.63332996196937,19.893,0.0
1X,1000,500,R19,wqfm_v1.3,heron02,2,0.044444,0.98750516195,0.63332996196937,715.358,0.9471062041663055
1X,1000,500,R19,wqmc_v3.0,heron02,4,0.088889,0.982326095603,0.6323872700174735,678.893,0.9979775899884076
1X,1000,500,R19,TRUE,heron02,0,0.0,1.0,0.6330753109260973,0.0,0.0
1X,1000,500,R20,treeqmc_n0_v1.0.0,heron10,4,0.088889,0.982173571515,0.6333432983862679,10.092,0.0
1X,1000,500,R20,treeqmc_n1_v1.0.0,heron10,1,0.022222,0.993149398889,0.6340087213485456,10.731,0.0
1X,1000,500,R20,treeqmc_n2_v1.0.0,heron10,0,0.0,1.0,0.6339500256963717,10.739,0.0
1X,1000,500,R20,astral_3_v5.7.7,heron10,2,0.044444,0.990801614357,0.6339755164970706,232.928,0.0
1X,1000,500,R20,fastral,heron10,4,0.088889,0.98416572023,0.6340437506424093,20.324,0.0
1X,1000,500,R20,wqfm_v1.3,heron10,0,0.0,1.0,0.6339500256963717,691.288,0.9415265417597296
1X,1000,500,R20,wqmc_v3.0,heron10,7,0.155556,0.973185744704,0.6333783276801316,652.217,0.9979286035169277
1X,1000,500,R20,TRUE,heron10,0,0.0,1.0,0.6339500256963717,0.0,0.0
2X,1000,true,R1,treeqmc_n0_v1.0.0,heron01,1,0.022222,0.999090061639,0.7624436427176483,10.046,0.0
2X,1000,true,R1,treeqmc_n1_v1.0.0,heron01,1,0.022222,0.999090061639,0.7624436427176483,10.383,0.0
2X,1000,true,R1,treeqmc_n2_v1.0.0,heron01,1,0.022222,0.999090061639,0.7624436427176483,10.308,0.0
2X,1000,true,R1,astral_3_v5.7.7,heron01,1,0.022222,0.999090061639,0.7624436427176483,72.615,0.0
2X,1000,true,R1,fastral,heron01,1,0.022222,0.999090061639,0.7624436427176483,15.95,0.0
2X,1000,true,R1,wqfm_v1.3,heron01,1,0.022222,0.999090061639,0.7624436427176483,693.639,0.9477956112617658
2X,1000,true,R1,wqmc_v3.0,heron01,5,0.111111,0.976636294994,0.7582150477952513,658.814,0.9978962195703188
2X,1000,true,R1,TRUE,heron01,0,0.0,1.0,0.7623705314009662,0.0,0.0
2X,1000,true,R2,treeqmc_n0_v1.0.0,heron06,1,0.022222,0.999074225586,0.7634765597697605,9.719,0.0
2X,1000,true,R2,treeqmc_n1_v1.0.0,heron06,1,0.022222,0.999074225586,0.7634765597697605,10.256,0.0
2X,1000,true,R2,treeqmc_n2_v1.0.0,heron06,1,0.022222,0.999074225586,0.7634765597697605,10.224,0.0
2X,1000,true,R2,astral_3_v5.7.7,heron06,1,0.022222,0.999074225586,0.7634765597697605,73.193,0.0
2X,1000,true,R2,fastral,heron06,1,0.022222,0.999074225586,0.7634765597697605,16.163,0.0
2X,1000,true,R2,wqfm_v1.3,heron06,1,0.022222,0.999074225586,0.7634765597697605,689.255,0.9488984483246404
2X,1000,true,R2,wqmc_v3.0,heron06,5,0.111111,0.97978960276,0.7592250488231062,655.407,0.9979035927294032
2X,1000,true,R2,TRUE,heron06,0,0.0,1.0,0.7634592866687224,0.0,0.0
2X,1000,true,R3,treeqmc_n0_v1.0.0,heron09,0,0.0,1.0,0.7638549645390071,9.961,0.0
2X,1000,true,R3,treeqmc_n1_v1.0.0,heron09,1,0.022222,0.999071552654,0.7638993061979649,10.401,0.0
2X,1000,true,R3,treeqmc_n2_v1.0.0,heron09,1,0.022222,0.999071552654,0.7638993061979649,10.411,0.0
2X,1000,true,R3,astral_3_v5.7.7,heron09,1,0.022222,0.999071552654,0.7638993061979649,69.739,0.0
2X,1000,true,R3,fastral,heron09,1,0.022222,0.999071552654,0.7638993061979649,15.836,0.0
2X,1000,true,R3,wqfm_v1.3,heron09,1,0.022222,0.999071552654,0.7638993061979649,708.016,0.9488655623601727
2X,1000,true,R3,wqmc_v3.0,heron09,1,0.022222,0.999071552654,0.7638993061979649,673.202,0.9979352408341033
2X,1000,true,R3,TRUE,heron09,0,0.0,1.0,0.7638549645390071,0.0,0.0
2X,1000,true,R4,treeqmc_n0_v1.0.0,heron08,1,0.022222,0.99910090758,0.76348915099188,9.781,0.0
2X,1000,true,R4,treeqmc_n1_v1.0.0,heron08,1,0.022222,0.99910090758,0.76348915099188,10.29,0.0
2X,1000,true,R4,treeqmc_n2_v1.0.0,heron08,1,0.022222,0.99910090758,0.76348915099188,10.268,0.0
2X,1000,true,R4,astral_3_v5.7.7,heron08,1,0.022222,0.99910090758,0.76348915099188,76.169,0.0
2X,1000,true,R4,fastral,heron08,1,0.022222,0.99910090758,0.76348915099188,15.856,0.0
2X,1000,true,R4,wqfm_v1.3,heron08,1,0.022222,0.99910090758,0.76348915099188,691.649,0.9438833859370866
2X,1000,true,R4,wqmc_v3.0,heron08,1,0.022222,0.99910090758,0.76348915099188,654.263,0.9978189199144686
2X,1000,true,R4,TRUE,heron08,0,0.0,1.0,0.7634043118511666,0.0,0.0
2X,1000,true,R5,treeqmc_n0_v1.0.0,heron11,1,0.022222,0.999074170327,0.7644786103402199,9.965,0.0
2X,1000,true,R5,treeqmc_n1_v1.0.0,heron11,1,0.022222,0.999074170327,0.7644786103402199,10.239,0.0
2X,1000,true,R5,treeqmc_n2_v1.0.0,heron11,1,0.022222,0.999074170327,0.7644786103402199,10.278,0.0
2X,1000,true,R5,astral_3_v5.7.7,heron11,1,0.022222,0.999074170327,0.7644786103402199,70.422,0.0
2X,1000,true,R5,fastral,heron11,1,0.022222,0.999074170327,0.7644786103402199,15.812,0.0
2X,1000,true,R5,wqfm_v1.3,heron11,1,0.022222,0.999074170327,0.7644786103402199,693.6999999999999,0.9460155686896353
2X,1000,true,R5,wqmc_v3.0,heron11,1,0.022222,0.999074170327,0.7644786103402199,657.639,0.9978894195751772
2X,1000,true,R5,TRUE,heron11,0,0.0,1.0,0.7644462380511872,0.0,0.0
2X,1000,true,R6,treeqmc_n0_v1.0.0,heron05,0,0.0,1.0,0.7603132233528626,9.856,0.0
2X,1000,true,R6,treeqmc_n1_v1.0.0,heron05,0,0.0,1.0,0.7603132233528626,10.366,0.0
2X,1000,true,R6,treeqmc_n2_v1.0.0,heron05,0,0.0,1.0,0.7603132233528626,10.256,0.0
2X,1000,true,R6,astral_3_v5.7.7,heron05,0,0.0,1.0,0.7603132233528626,72.718,0.0
2X,1000,true,R6,fastral,heron05,0,0.0,1.0,0.7603132233528626,15.723,0.0
2X,1000,true,R6,wqfm_v1.3,heron05,0,0.0,1.0,0.7603132233528626,675.505,0.9470736708092465
2X,1000,true,R6,wqmc_v3.0,heron05,1,0.022222,0.996142163798,0.7600123137013054,641.1600000000001,0.9978055399588246
2X,1000,true,R6,TRUE,heron05,0,0.0,1.0,0.7603132233528626,0.0,0.0
2X,1000,true,R7,treeqmc_n0_v1.0.0,heron07,0,0.0,1.0,0.76341069482989,9.691,0.0
2X,1000,true,R7,treeqmc_n1_v1.0.0,heron07,0,0.0,1.0,0.76341069482989,10.095,0.0
2X,1000,true,R7,treeqmc_n2_v1.0.0,heron07,0,0.0,1.0,0.76341069482989,10.1,0.0
2X,1000,true,R7,astral_3_v5.7.7,heron07,0,0.0,1.0,0.76341069482989,74.038,0.0
2X,1000,true,R7,fastral,heron07,0,0.0,1.0,0.76341069482989,15.935,0.0
2X,1000,true,R7,wqfm_v1.3,heron07,0,0.0,1.0,0.76341069482989,706.3290000000001,0.9480143106116271
2X,1000,true,R7,wqmc_v3.0,heron07,0,0.0,1.0,0.76341069482989,670.997,0.9979329266747841
2X,1000,true,R7,TRUE,heron07,0,0.0,1.0,0.76341069482989,0.0,0.0
2X,1000,true,R8,treeqmc_n0_v1.0.0,heron04,0,0.0,1.0,0.7635281323877069,9.992,0.0
2X,1000,true,R8,treeqmc_n1_v1.0.0,heron04,0,0.0,1.0,0.7635281323877069,10.372,0.0
2X,1000,true,R8,treeqmc_n2_v1.0.0,heron04,0,0.0,1.0,0.7635281323877069,10.396,0.0
2X,1000,true,R8,astral_3_v5.7.7,heron04,0,0.0,1.0,0.7635281323877069,72.749,0.0
2X,1000,true,R8,fastral,heron04,0,0.0,1.0,0.7635281323877069,15.855,0.0
2X,1000,true,R8,wqfm_v1.3,heron04,0,0.0,1.0,0.7635281323877069,729.082,0.9525019133650262
2X,1000,true,R8,wqmc_v3.0,heron04,0,0.0,1.0,0.7635281323877069,695.859,0.9979780386543825
2X,1000,true,R8,TRUE,heron04,0,0.0,1.0,0.7635281323877069,0.0,0.0
2X,1000,true,R9,treeqmc_n0_v1.0.0,heron10,0,0.0,1.0,0.7614658598005961,9.857,0.0
2X,1000,true,R9,treeqmc_n1_v1.0.0,heron10,0,0.0,1.0,0.7614658598005961,10.053,0.0
2X,1000,true,R9,treeqmc_n2_v1.0.0,heron10,1,0.022222,0.999056646211,0.761449922910885,10.055,0.0
2X,1000,true,R9,astral_3_v5.7.7,heron10,0,0.0,1.0,0.7614658598005961,72.44800000000001,0.0
2X,1000,true,R9,fastral,heron10,0,0.0,1.0,0.7614658598005961,15.941,0.0
2X,1000,true,R9,wqfm_v1.3,heron10,1,0.022222,0.999056646211,0.761449922910885,688.475,0.9434387595773267
2X,1000,true,R9,wqmc_v3.0,heron10,1,0.022222,0.996231234366,0.7611914122725871,650.971,0.9977925283922018
2X,1000,true,R9,TRUE,heron10,0,0.0,1.0,0.7614658598005961,0.0,0.0
2X,1000,true,R10,treeqmc_n0_v1.0.0,heron02,1,0.022222,0.999076740141,0.7650570716414842,9.574,0.0
2X,1000,true,R10,treeqmc_n1_v1.0.0,heron02,1,0.022222,0.999076740141,0.7650570716414842,10.198,0.0
2X,1000,true,R10,treeqmc_n2_v1.0.0,heron02,1,0.022222,0.999076740141,0.7650570716414842,9.988,0.0
2X,1000,true,R10,astral_3_v5.7.7,heron02,1,0.022222,0.999076740141,0.7650570716414842,73.488,0.0
2X,1000,true,R10,fastral,heron02,1,0.022222,0.999076740141,0.7650570716414842,15.704,0.0
2X,1000,true,R10,wqfm_v1.3,heron02,1,0.022222,0.999076740141,0.7650570716414842,696.303,0.9520438659606522
2X,1000,true,R10,wqmc_v3.0,heron02,1,0.022222,0.999076740141,0.7650570716414842,664.2919999999999,0.997921094940177
2X,1000,true,R10,TRUE,heron02,0,0.0,1.0,0.7650289443930517,0.0,0.0
2X,1000,true,R11,treeqmc_n0_v1.0.0,heron03,1,0.022222,0.999071557109,0.7640079864323157,9.829,0.0
2X,1000,true,R11,treeqmc_n1_v1.0.0,heron03,1,0.022222,0.999071557109,0.7640079864323157,10.442,0.0
2X,1000,true,R11,treeqmc_n2_v1.0.0,heron03,1,0.022222,0.999071557109,0.7640079864323157,10.36,0.0
2X,1000,true,R11,astral_3_v5.7.7,heron03,1,0.022222,0.999071557109,0.7640079864323157,73.268,0.0
2X,1000,true,R11,fastral,heron03,1,0.022222,0.999071557109,0.7640079864323157,16.058,0.0
2X,1000,true,R11,wqfm_v1.3,heron03,1,0.022222,0.999071557109,0.7640079864323157,717.2090000000001,0.9521868799750142
2X,1000,true,R11,wqmc_v3.0,heron03,1,0.022222,0.999071557109,0.7640079864323157,684.293,0.997989165459825
2X,1000,true,R11,TRUE,heron03,0,0.0,1.0,0.7639906311028882,0.0,0.0
2X,1000,true,R12,treeqmc_n0_v1.0.0,heron01,1,0.022222,0.995223740467,0.7650285640867509,9.873,0.0
2X,1000,true,R12,treeqmc_n1_v1.0.0,heron01,1,0.022222,0.995223740467,0.7650285640867509,10.391,0.0
2X,1000,true,R12,treeqmc_n2_v1.0.0,heron01,1,0.022222,0.995223740467,0.7650285640867509,10.37,0.0
2X,1000,true,R12,astral_3_v5.7.7,heron01,1,0.022222,0.995223740467,0.7650285640867509,71.406,0.0
2X,1000,true,R12,fastral,heron01,1,0.022222,0.995223740467,0.7650285640867509,15.802,0.0
2X,1000,true,R12,wqfm_v1.3,heron01,1,0.022222,0.995223740467,0.7650285640867509,693.962,0.9502926673218418
2X,1000,true,R12,wqmc_v3.0,heron01,1,0.022222,0.995223740467,0.7650285640867509,660.851,0.9979057306412489
2X,1000,true,R12,TRUE,heron01,0,0.0,1.0,0.7646459039983554,0.0,0.0
2X,1000,true,R13,treeqmc_n0_v1.0.0,heron06,1,0.022222,0.99523438873,0.7624110391612704,9.696,0.0
2X,1000,true,R13,treeqmc_n1_v1.0.0,heron06,1,0.022222,0.99523438873,0.7624110391612704,10.198,0.0
2X,1000,true,R13,treeqmc_n2_v1.0.0,heron06,1,0.022222,0.99907917859,0.762316610134649,10.12,0.0
2X,1000,true,R13,astral_3_v5.7.7,heron06,1,0.022222,0.99523438873,0.7624110391612704,71.58,0.0
2X,1000,true,R13,fastral,heron06,1,0.022222,0.99523438873,0.7624110391612704,15.95,0.0
2X,1000,true,R13,wqfm_v1.3,heron06,1,0.022222,0.99907917859,0.762316610134649,687.27,0.949856679325447
2X,1000,true,R13,wqmc_v3.0,heron06,1,0.022222,0.99523438873,0.7624110391612704,654.177,0.9979072942032507
2X,1000,true,R13,TRUE,heron06,0,0.0,1.0,0.7623267858978312,0.0,0.0
2X,1000,true,R14,treeqmc_n0_v1.0.0,heron03,3,0.066667,0.973267907711,0.7629292578887861,9.981,0.0
2X,1000,true,R14,treeqmc_n1_v1.0.0,heron03,3,0.066667,0.975014523437,0.7628543529653613,10.519,0.0
2X,1000,true,R14,treeqmc_n2_v1.0.0,heron03,2,0.044444,0.98731120379,0.7624333230547846,10.436,0.0
2X,1000,true,R14,astral_3_v5.7.7,heron03,3,0.066667,0.973267907711,0.7629292578887861,73.332,0.0
2X,1000,true,R14,fastral,heron03,3,0.066667,0.973267907711,0.7629292578887861,15.965,0.0
2X,1000,true,R14,wqfm_v1.3,heron03,2,0.044444,0.987242657491,0.7625243293246994,722.664,0.9315255775851571
2X,1000,true,R14,wqmc_v3.0,heron03,3,0.066667,0.973267907711,0.7629292578887861,674.654,0.9978151763718883
2X,1000,true,R14,TRUE,heron03,0,0.0,1.0,0.7620237485866995,0.0,0.0
2X,1000,true,R15,treeqmc_n0_v1.0.0,heron09,2,0.044444,0.982456378604,0.762193992188303,9.944,0.0
2X,1000,true,R15,treeqmc_n1_v1.0.0,heron09,3,0.066667,0.974933427735,0.7620400041114195,10.337,0.0
2X,1000,true,R15,treeqmc_n2_v1.0.0,heron09,2,0.044444,0.986121244939,0.7615661424606845,10.338,0.0
2X,1000,true,R15,astral_3_v5.7.7,heron09,2,0.044444,0.982456378604,0.762193992188303,72.327,0.0
2X,1000,true,R15,fastral,heron09,2,0.044444,0.982456378604,0.762193992188303,15.79,0.0
2X,1000,true,R15,wqfm_v1.3,heron09,2,0.044444,0.986121244939,0.7615661424606845,715.155,0.9513028644140081
2X,1000,true,R15,wqmc_v3.0,heron09,3,0.066667,0.974933427735,0.7620400041114195,681.7399999999999,0.9979302960072756
2X,1000,true,R15,TRUE,heron09,0,0.0,1.0,0.7614377119950663,0.0,0.0
2X,1000,true,R16,treeqmc_n0_v1.0.0,heron08,0,0.0,1.0,0.7624462431904615,9.585,0.0
2X,1000,true,R16,treeqmc_n1_v1.0.0,heron08,1,0.022222,0.98698069233,0.7624599856100318,10.133,0.0
2X,1000,true,R16,treeqmc_n2_v1.0.0,heron08,1,0.022222,0.999084253839,0.7624320485147498,10.111,0.0
2X,1000,true,R16,astral_3_v5.7.7,heron08,1,0.022222,0.98698069233,0.7624599856100318,70.936,0.0
2X,1000,true,R16,fastral,heron08,1,0.022222,0.98698069233,0.7624599856100318,15.873,0.0
2X,1000,true,R16,wqfm_v1.3,heron08,1,0.022222,0.999084253839,0.7624320485147498,662.7719999999999,0.9494396262968261
2X,1000,true,R16,wqmc_v3.0,heron08,1,0.022222,0.98698069233,0.7624599856100318,630.6709999999999,0.9977658715875631
2X,1000,true,R16,TRUE,heron08,0,0.0,1.0,0.7624462431904615,0.0,0.0
2X,1000,true,R17,treeqmc_n0_v1.0.0,heron00,2,0.044444,0.985600803552,0.7627068300955905,18.901,0.0
2X,1000,true,R17,treeqmc_n1_v1.0.0,heron00,2,0.044444,0.985600803552,0.7627068300955905,19.793,0.0
2X,1000,true,R17,treeqmc_n2_v1.0.0,heron00,1,0.022222,0.986553781653,0.7626823003391922,19.779,0.0
2X,1000,true,R17,astral_3_v5.7.7,heron00,2,0.044444,0.985600803552,0.7627068300955905,143.276,0.0
2X,1000,true,R17,fastral,heron00,2,0.044444,0.985600803552,0.7627068300955905,28.454,0.0
2X,1000,true,R17,wqfm_v1.3,heron00,1,0.022222,0.986553781653,0.7626823003391922,1283.1809999999998,0.954002591995985
2X,1000,true,R17,wqmc_v3.0,heron00,2,0.044444,0.985600803552,0.7627068300955905,1226.8259999999998,0.9978252824768957
2X,1000,true,R17,TRUE,heron00,0,0.0,1.0,0.761960494398191,0.0,0.0
2X,1000,true,R18,treeqmc_n0_v1.0.0,heron11,1,0.022222,0.999087107277,0.7629671857333744,9.794,0.0
2X,1000,true,R18,treeqmc_n1_v1.0.0,heron11,1,0.022222,0.999087107277,0.7629671857333744,10.305,0.0
2X,1000,true,R18,treeqmc_n2_v1.0.0,heron11,1,0.022222,0.999087107277,0.7629671857333744,10.231,0.0
2X,1000,true,R18,astral_3_v5.7.7,heron11,1,0.022222,0.999087107277,0.7629671857333744,73.475,0.0
2X,1000,true,R18,fastral,heron11,1,0.022222,0.999087107277,0.7629671857333744,15.879,0.0
2X,1000,true,R18,wqfm_v1.3,heron11,1,0.022222,0.999087107277,0.7629671857333744,679.9490000000001,0.9455665057232233
2X,1000,true,R18,wqmc_v3.0,heron11,1,0.022222,0.999087107277,0.7629671857333744,644.3050000000001,0.9978767819588548
2X,1000,true,R18,TRUE,heron11,0,0.0,1.0,0.7629553962380512,0.0,0.0
2X,1000,true,R19,treeqmc_n0_v1.0.0,heron07,0,0.0,1.0,0.7635509199301058,9.744,0.0
2X,1000,true,R19,treeqmc_n1_v1.0.0,heron07,0,0.0,1.0,0.7635509199301058,10.153,0.0
2X,1000,true,R19,treeqmc_n2_v1.0.0,heron07,0,0.0,1.0,0.7635509199301058,10.127,0.0
2X,1000,true,R19,astral_3_v5.7.7,heron07,0,0.0,1.0,0.7635509199301058,73.115,0.0
2X,1000,true,R19,fastral,heron07,0,0.0,1.0,0.7635509199301058,15.899,0.0
2X,1000,true,R19,wqfm_v1.3,heron07,0,0.0,1.0,0.7635509199301058,715.207,0.9485086135901913
2X,1000,true,R19,wqmc_v3.0,heron07,0,0.0,1.0,0.7635509199301058,679.77,0.997955190726275
2X,1000,true,R19,TRUE,heron07,0,0.0,1.0,0.7635509199301058,0.0,0.0
2X,1000,true,R20,treeqmc_n0_v1.0.0,heron05,1,0.022222,0.999078178226,0.763700015417823,9.94,0.0
2X,1000,true,R20,treeqmc_n1_v1.0.0,heron05,1,0.022222,0.999078178226,0.763700015417823,10.247,0.0
2X,1000,true,R20,treeqmc_n2_v1.0.0,heron05,1,0.022222,0.999078178226,0.763700015417823,10.213,0.0
2X,1000,true,R20,astral_3_v5.7.7,heron05,1,0.022222,0.999078178226,0.763700015417823,75.61,0.0
2X,1000,true,R20,fastral,heron05,1,0.022222,0.999078178226,0.763700015417823,15.948,0.0
2X,1000,true,R20,wqfm_v1.3,heron05,1,0.022222,0.999078178226,0.763700015417823,697.38,0.9489059049585592
2X,1000,true,R20,wqmc_v3.0,heron05,1,0.022222,0.999078178226,0.763700015417823,663.118,0.9979340026963527
2X,1000,true,R20,TRUE,heron05,0,0.0,1.0,0.7635892229417206,0.0,0.0
2X,1000,500,R1,treeqmc_n0_v1.0.0,heron02,5,0.111111,0.974169518003,0.6764233425840271,8.799,0.0
2X,1000,500,R1,treeqmc_n1_v1.0.0,heron02,2,0.044444,0.983991327706,0.6774561465721041,9.672,0.0
2X,1000,500,R1,treeqmc_n2_v1.0.0,heron02,2,0.044444,0.983991327706,0.6774561465721041,9.656,0.0
2X,1000,500,R1,astral_3_v5.7.7,heron02,2,0.044444,0.983991327706,0.6774561465721041,206.102,0.0
2X,1000,500,R1,fastral,heron02,2,0.044444,0.983991327706,0.6774561465721041,10.536,0.0
2X,1000,500,R1,wqfm_v1.3,heron02,2,0.044444,0.983991327706,0.6774561465721041,730.2550000000001,0.9276827957357361
2X,1000,500,R1,wqmc_v3.0,heron02,4,0.088889,0.974512761683,0.6765682033096927,678.916,0.9978333107483105
2X,1000,500,R1,TRUE,heron02,0,0.0,1.0,0.6771998715181416,0.0,0.0
